캠페인 이름,광고 이름,광고 ID,일별,나이,비용,노출수,클릭수(목적지),CTR(목적지),전환수,전환당 비용,전환율(CVR),랜딩 페이지 조회(웹사이트),도달,통화
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861708051912898,2026-04-08,AGE_35_44,2368,232,4,1.72,0,0,0.0,0,221,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861708051912898,2026-04-08,AGE_45_54,4544,274,3,1.09,0,0,0.0,0,257,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861708051912898,2026-04-08,AGE_55_100,1856,136,2,1.47,0,0,0.0,0,131,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260406,1861708051912898,2026-04-08,NONE,14,2,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260407,1861779986019442,2026-04-08,AGE_35_44,197,51,0,0.0,0,0,0.0,0,51,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260407,1861779986019442,2026-04-08,AGE_45_54,168,38,0,0.0,0,0,0.0,0,36,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_식욕억제주사실패 마지막_260407,1861779986019442,2026-04-08,AGE_55_100,94,40,0,0.0,0,0,0.0,0,39,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861708178989089,2026-04-08,AGE_35_44,10901,1237,12,0.97,0,0,0.0,0,1105,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861708178989089,2026-04-08,AGE_45_54,26146,2223,19,0.85,1,26146,5.26,0,1932,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861708178989089,2026-04-08,AGE_55_100,22329,2042,11,0.54,0,0,0.0,0,1679,KRW
2604_다이트_전환캠페인,(재)_대전_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861708178989089,2026-04-08,NONE,64,9,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861709708534065,2026-04-08,AGE_35_44,2647,109,0,0.0,0,0,0.0,0,103,KRW
2604_다이트_전환캠페인,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861709708534065,2026-04-08,AGE_45_54,5616,180,6,3.33,0,0,0.0,0,173,KRW
2604_다이트_전환캠페인,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861709708534065,2026-04-08,AGE_55_100,2715,103,1,0.97,0,0,0.0,0,94,KRW
2604_다이트_전환캠페인,(재)_부평_의료진정보_무작정운동으로 팩폭_260406,1861709708534065,2026-04-08,NONE,2,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_부평_의료진정보_비만주사 굶는다이어트_260320,1860170168891553,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_부평_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438021385394,2026-04-08,AGE_35_44,3235,328,1,0.3,0,0,0.0,0,308,KRW
2604_다이트_전환캠페인,(재)_부평_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438021385394,2026-04-08,AGE_45_54,4991,406,3,0.74,0,0,0.0,0,365,KRW
2604_다이트_전환캠페인,(재)_부평_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438021385394,2026-04-08,AGE_55_100,2515,253,0,0.0,0,0,0.0,0,224,KRW
2604_다이트_전환캠페인,(재)_부평_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438021385394,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_50대 뱃살 체지방만_260317,1859896270778561,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_비만주사끊고15kg_260326,1861276943007794,2026-04-08,AGE_35_44,9,2,0,0.0,0,0,0.0,0,2,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_비만주사끊고15kg_260326,1861276943007794,2026-04-08,AGE_45_54,92,10,0,0.0,0,0,0.0,0,10,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_비만주사끊고15kg_260326,1861276943007794,2026-04-08,AGE_55_100,28,4,0,0.0,0,0,0.0,0,4,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861779276638289,2026-04-08,AGE_35_44,3080,367,1,0.27,0,0,0.0,0,339,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861779276638289,2026-04-08,AGE_45_54,3154,379,4,1.06,0,0,0.0,0,349,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861779276638289,2026-04-08,AGE_55_100,2121,218,1,0.46,0,0,0.0,0,202,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_식욕억제주사실패 마지막_260407,1861779276638289,2026-04-08,NONE,1,1,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_인천사는 50대 직장인_260311,1859357856823649,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276697497633,2026-04-08,AGE_35_44,4977,450,1,0.22,0,0,0.0,0,420,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276697497633,2026-04-08,AGE_45_54,14953,816,12,1.47,2,7476,16.67,0,754,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276697497633,2026-04-08,AGE_55_100,15118,780,5,0.64,1,15118,20.0,0,706,KRW
2603_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358875905138,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_부평_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276697497633,2026-04-08,NONE,64,5,1,20.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_리얼모델후기_체지방만 14kg 먹으면서_260324,1860540120254785,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_의료진정보_무작정운동으로 팩폭_260406,1861709796228209,2026-04-08,AGE_35_44,356,31,0,0.0,0,0,0.0,0,28,KRW
2604_다이트_전환캠페인,(재)_서울_의료진정보_무작정운동으로 팩폭_260406,1861709796228209,2026-04-08,AGE_45_54,533,47,0,0.0,0,0,0.0,0,44,KRW
2604_다이트_전환캠페인,(재)_서울_의료진정보_무작정운동으로 팩폭_260406,1861709796228209,2026-04-08,AGE_55_100,619,32,0,0.0,0,0,0.0,0,32,KRW
2604_다이트_전환캠페인,(재)_서울_의료진정보_무작정운동으로 팩폭_260406,1861709796228209,2026-04-08,NONE,42,2,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,"(재)_서울_인플방문후기_건강한다이어트(서울,박고경)_260325",1860614178390386,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861276306937889,2026-04-08,AGE_35_44,1000,50,0,0.0,0,0,0.0,0,48,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861276306937889,2026-04-08,AGE_45_54,1018,62,0,0.0,0,0,0.0,0,62,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861276306937889,2026-04-08,AGE_55_100,741,44,0,0.0,0,0,0.0,0,43,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861276306937889,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858832894864657,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438096695922,2026-04-08,AGE_35_44,849,69,1,1.45,0,0,0.0,0,64,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438096695922,2026-04-08,AGE_45_54,843,85,2,2.35,0,0,0.0,0,76,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438096695922,2026-04-08,AGE_55_100,1213,56,0,0.0,0,0,0.0,0,56,KRW
2604_다이트_전환캠페인,(재)_서울_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861438096695922,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_서울_진료셀프캠_50대 뱃살 체지방만_260317,1859896310509633,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861276425984065,2026-04-08,AGE_35_44,7,2,0,0.0,0,0,0.0,0,2,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861276425984065,2026-04-08,AGE_45_54,13,2,0,0.0,0,0,0.0,0,2,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861276425984065,2026-04-08,AGE_55_100,4,1,1,100.0,0,0,0.0,0,1,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사끊고15kg_260326,1861276375567409,2026-04-08,AGE_35_44,136,15,0,0.0,0,0,0.0,0,15,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사끊고15kg_260326,1861276375567409,2026-04-08,AGE_45_54,102,19,0,0.0,0,0,0.0,0,19,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사끊고15kg_260326,1861276375567409,2026-04-08,AGE_55_100,217,14,0,0.0,0,0,0.0,0,14,KRW
2603_다이트_전환캠페인,(재)_서울_진료셀프캠_비만주사없이 체질_260320,1860169742535905,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861778815720546,2026-04-08,AGE_35_44,4353,538,7,1.3,0,0,0.0,0,477,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861778815720546,2026-04-08,AGE_45_54,10627,775,10,1.29,1,10627,10.0,0,684,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861778815720546,2026-04-08,AGE_55_100,10636,721,11,1.53,0,0,0.0,0,644,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_식욕억제주사실패 마지막_260407,1861778815720546,2026-04-08,NONE,1,1,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276155386962,2026-04-08,AGE_35_44,3803,323,1,0.31,0,0,0.0,0,314,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276155386962,2026-04-08,AGE_45_54,13126,651,8,1.23,0,0,0.0,0,620,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276155386962,2026-04-08,AGE_55_100,14896,744,7,0.94,1,14896,14.29,0,699,KRW
2603_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1859357641001154,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_서울_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1861276155386962,2026-04-08,NONE,61,4,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_리얼모델후기_16kg 충격적인 아이들 반응_260324,1860541618998401,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861709615890674,2026-04-08,AGE_25_34,847,239,2,0.84,0,0,0.0,0,230,KRW
2604_다이트_전환캠페인,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861709615890674,2026-04-08,AGE_35_44,1377,211,1,0.47,0,0,0.0,0,193,KRW
2604_다이트_전환캠페인,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861709615890674,2026-04-08,AGE_45_54,3841,263,0,0.0,0,0,0.0,0,242,KRW
2604_다이트_전환캠페인,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861709615890674,2026-04-08,AGE_55_100,3235,224,2,0.89,0,0,0.0,0,208,KRW
2604_다이트_전환캠페인,(재)_수원_의료진정보_무작정운동으로 팩폭_260406,1861709615890674,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_의료진정보_비만주사 굶는다이어트_260320,1860170429960209,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-08,AGE_25_34,6558,1045,9,0.86,0,0,0.0,0,1001,KRW
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-08,AGE_35_44,13086,1156,7,0.61,0,0,0.0,0,1100,KRW
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-08,AGE_45_54,12776,939,7,0.75,2,6388,28.57,0,893,KRW
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-08,AGE_55_100,3926,514,1,0.19,0,0,0.0,0,485,KRW
2603_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1860614554255474,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_수원_인플방문후기_건강한다이어트(수원,박고경)_260325",1861277190081841,2026-04-08,NONE,21,4,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-08,AGE_25_34,3856,688,1,0.15,0,0,0.0,0,659,KRW
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-08,AGE_35_44,4544,528,0,0.0,0,0,0.0,0,492,KRW
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-08,AGE_45_54,5299,514,1,0.19,0,0,0.0,0,471,KRW
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-08,AGE_55_100,4033,349,2,0.57,1,4033,50.0,0,324,KRW
2604_다이트_전환캠페인,(재)_수원_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437972025618,2026-04-08,NONE,8,2,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_50대 20대처럼 체지방_260317,1859897183293617,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_50대 뱃살 체지방만_260317,1859896079113569,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-08,AGE_25_34,240,37,0,0.0,0,0,0.0,0,36,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-08,AGE_35_44,452,67,0,0.0,0,0,0.0,0,67,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-08,AGE_45_54,520,66,0,0.0,0,0,0.0,0,63,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사끊고15kg_260326,1861277272418370,2026-04-08,AGE_55_100,532,65,0,0.0,0,0,0.0,0,65,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-08,AGE_25_34,285,40,1,2.5,0,0,0.0,0,40,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-08,AGE_35_44,1158,62,0,0.0,0,0,0.0,0,62,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-08,AGE_45_54,1953,108,0,0.0,0,0,0.0,0,107,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-08,AGE_55_100,2153,105,2,1.9,0,0,0.0,0,102,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1861277107797025,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_비만주사없이 체질_260320,1860263832597618,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_수원사는 50대 직장인_260311,1859358275807681,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-08,AGE_25_34,1312,495,3,0.61,0,0,0.0,0,480,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-08,AGE_35_44,1926,431,2,0.46,0,0,0.0,0,398,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-08,AGE_45_54,2587,532,1,0.19,0,0,0.0,0,494,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-08,AGE_55_100,3115,482,3,0.62,0,0,0.0,0,443,KRW
2604_다이트_전환캠페인,(재)_수원_진료셀프캠_식욕억제주사실패 마지막_260407,1861779341060274,2026-04-08,NONE,4,3,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_주사형비만치료제 고민끝에 50대부부 -32kg_260225,1858358889554017,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_수원_진료셀프캠_하체비만 40대 통짜바지_260311,1859358275806641,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_리얼모델후기_체지방만 14kg 먹으면서_260324,1860540762588193,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-08,AGE_35_44,3328,499,3,0.6,0,0,0.0,0,479,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-08,AGE_45_54,5231,534,3,0.56,0,0,0.0,0,510,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-08,AGE_55_100,4358,372,6,1.61,0,0,0.0,0,354,KRW
2604_다이트_전환캠페인,(재)_일산_의료진정보_무작정운동으로 팩폭_260406,1861709552021505,2026-04-08,NONE,1,5,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-08,AGE_35_44,681,180,0,0.0,1,681,0.0,0,170,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-08,AGE_45_54,718,141,0,0.0,0,0,0.0,0,137,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-08,AGE_55_100,297,100,0,0.0,0,0,0.0,0,99,KRW
2604_다이트_전환캠페인,"(재)_일산_인플방문후기_건강한다이어트(일산, 박고경)_260325",1861277705679282,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-08,AGE_35_44,7471,831,4,0.48,0,0,0.0,0,801,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-08,AGE_45_54,8784,724,5,0.69,0,0,0.0,0,704,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-08,AGE_55_100,4122,363,5,1.38,0,0,0.0,0,352,KRW
2603_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1858833441334273,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_맘껏먹는 다이어트 한달후기_260306,1861277479159890,2026-04-08,NONE,62,3,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-08,AGE_35_44,2630,366,3,0.82,0,0,0.0,0,357,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-08,AGE_45_54,4553,401,3,0.75,0,0,0.0,0,392,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-08,AGE_55_100,2515,202,1,0.5,1,2515,100.0,0,196,KRW
2604_다이트_전환캠페인,(재)_일산_인플방문후기_먹고싶은거다먹는(수원잇츠)_260403,1861437881987106,2026-04-08,NONE,25,3,0,0.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_진료QnA_지긋지긋 40대 뱃살 고생없이_260309,1859177144096114,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-08,AGE_35_44,303,87,0,0.0,0,0,0.0,0,87,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-08,AGE_45_54,262,65,1,1.54,0,0,0.0,0,64,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-08,AGE_55_100,158,33,0,0.0,0,0,0.0,0,33,KRW
2604_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사 10년은 늙어보인대요_260326,1861277619225650,2026-04-08,NONE,2,1,1,100.0,0,0,0.0,0,0,KRW
2603_다이트_전환캠페인,(재)_일산_진료셀프캠_비만주사끊고15kg_260326,1860714059403745,2026-04-08,NONE,0,0,0,0.0,0,0,0.0,0,0,KRW
